NM_CONTEST_CUSTOM_CODE|NM_PARTY_NAME|NM_PARTY_ABBREVIATION|NM_PARTY_COLOR|NM_PARTY_LOGO|NM_PARTY_CUSTOM_CODE|NM_CANDIDATE_CUSTOM_CODE|NM_CANDIDATE_ID|NM_CANDIDATE_NAME|NM_CANDIDATE_LAST_NAME|NM_CANDIDATE_GENDER|NM_VICE_CANDIDATE_CUSTOM_CODE|NM_VICE_CANDIDATE_ID|NM_VICE_CANDIDATE_NAME|NM_VICE_CANDIDATE_LAST_NAME|NM_VICE_CANDIDATE_GENDER|NM_ADDITIONAL_INFORMATION
000459|PARTIDO PRINCIPIOS Y CONVICCION||#8BD25E|party/59-212.png|59-212|000459059-212A|000459059-212A|LISTA A|Lista A|MALE||||||25
000459|FRENTE DE LA VICTORIA||#F397AF|party/59-501.png|59-501|000459059-501A|000459059-501A|LISTA CELESTE BLANCA Y AZUL|Lista A|MALE||||||26
000459|FRENTE AMPLIO FORMOSEÑO CAMBIEMOS||#2F233F|party/59-502.png|59-502|000459059-502A|000459059-502A|LISTA VAMOS JUNTOS|Lista A|MALE||||||27
000460|FRENTE JUSTICIALISTA||#50F726|party/60-505.png|60-505|000460060-505B|000460060-505B|B LISTA AZUL HONESTIDAD|Lista B|MALE||||||1
000460|FRENTE JUSTICIALISTA||#50F726|party/60-505.png|60-505|000460060-505C|000460060-505C|C LISTA: EL PERONISMO VUELVE|Lista C|MALE||||||2
000460|FRENTE JUSTICIALISTA||#50F726|party/60-505.png|60-505|000460060-505D|000460060-505D|D JUJUY AVANZA|Lista D|MALE||||||3
000460|FRENTE JUSTICIALISTA||#50F726|party/60-505.png|60-505|000460060-505E|000460060-505E|E SI! POR LA IGUALDAD|Lista E|MALE||||||4
000460|FRENTE JUSTICIALISTA||#50F726|party/60-505.png|60-505|000460060-505F|000460060-505F|F LISTA CELESTE Y BLANCO DE LOS TRABAJADORES|Lista F|MALE||||||5
000460|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0004600000137A|0004600000137A|LISTA A ROJA|Lista A|MALE||||||17
000460|PARTIDO NACIONALISTA CONSTITUCIONAL UNIR||#523CD7|party/33.png|33|0004600000033A|0004600000033A|UNIR MI JUJUY|Lista A|MALE||||||21
000460|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES||#0AD4F2|party/38.png|38|0004600000038A|0004600000038A|VAMOS POR UNA IZQUIERDA AL FRENTE|Lista A|MALE||||||22
000460|COMPROMISO FEDERAL||#E9F599|party/82.png|82|0004600000082A|0004600000082A|LISTA COMPROMISO CON EL PUEBLO|Lista A|MALE||||||23
000460|MOVIMIENTO INTEGRACION LATINOAMERICANA DE EXPRESION SOCIAL (M.I.L.E.S.)||#84F658|party/60-210.png|60-210|000460060-210A|000460060-210A|POR LA UNIDAD CIUDADANA JUJUY|Lista A|MALE||||||24
000460|FRENTE RENOVADOR 1 PAIS||#6C0D23|party/60-501.png|60-501|000460060-501A|000460060-501A|LISTA 1 RENOVACIÓN|Lista A|MALE||||||25
000460|FRENTE RENOVADOR 1 PAIS||#6C0D23|party/60-501.png|60-501|000460060-501B|000460060-501B|LISTA 2 RENOVEMOS JUJUY|Lista B|MALE||||||26
000460|FRENTE RENOVADOR 1 PAIS||#6C0D23|party/60-501.png|60-501|000460060-501C|000460060-501C|LISTA 3 UN JUJUY UNIDOS POR UNA NUEVA ARGENTINA|Lista C|MALE||||||27
000460|FRENTE JUJEÑO CAMBIEMOS||#5EB741|party/60-502.png|60-502|000460060-502A|000460060-502A|A CAMBIANDO JUNTOS|Lista A|MALE||||||28
000460|FRENTE JUSTICIALISTA||#50F726|party/60-505.png|60-505|000460060-505A|000460060-505A|A LISTA POR JUJUY|Lista A|MALE||||||29
000462|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0004620000137A|0004620000137A|LISTA A ROJA|Lista A|MALE||||||17
000462|MOVIMIENTO NORTE GRANDE||#AA5A7E|party/62-159.png|62-159|000462062-159A|000462062-159A|AZUL T|Lista A|MALE||||||21
000462|FRENTE JUSTICIALISTA RIOJANO||#2D4B5C|party/62-501.png|62-501|000462062-501A|000462062-501A|RIOJA FEDERAL A|Lista A|MALE||||||22
000462|CAMBIEMOS-FUERZA CIVICA RIOJANA||#B13FC9|party/62-502.png|62-502|000462062-502A|000462062-502A|LISTA CAMBIA LA RIOJA LETRA A|Lista A|MALE||||||23
000462|ALTERNATIVA POPULAR RIOJANA||#F21286|party/62-504.png|62-504|000462062-504A|000462062-504A|CIUDADANO POR LA VICTORIA - A|Lista A|MALE||||||25
000462|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#E70723|party/62-506.png|62-506|000462062-506A|000462062-506A|UNIDAD DE LA IZQUIERDA A|Lista A|MALE||||||26
000464|UNION POPULAR||#D761A7|party/64-23.png|64-23|0004640064-23A|0004640064-23A|UNIDAD|Lista A|MALE||||||21
000464|PARTIDO DEL OBRERO||#04DE36|party/64-71.png|64-71|0004640064-71A|0004640064-71A|1 ROJA|Lista A|MALE||||||22
000464|INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR||#5D7D60|party/64-72.png|64-72|0004640064-72A|0004640064-72A|Lista A|Lista A|MALE||||||23
000464|COMPROMISO FEDERAL||#E9F599|party/82.png|82|0004640000082A|0004640000082A|AMARILLO Y NEGRO|Lista A|MALE||||||24
000464|PARTIDO NUEVO OCTUBRE||#E81835|party/64-165.png|64-165|000464064-165A|000464064-165A|PODEMOS|Lista A|MALE||||||25
000464|PARTIDO AGRARIO Y SOCIAL||#B40737|party/64-184.png|64-184|000464064-184A|000464064-184A|LISTA VERDE K|Lista A|MALE||||||26
000464|FRENTE CAMBIEMOS||#160059|party/64-501.png|64-501|000464064-501A|000464064-501A|CAMBIANDO JUNTOS|Lista A|MALE||||||27
000464|FRENTE RENOVADOR DE LA CONCORDIA||#98C3ED|party/64-502.png|64-502|000464064-502A|000464064-502A|LISTA ROJA, AZUL Y BLANCA|Lista A|MALE||||||28
000464|FRENTE AVANCEMOS||#E1DDA5|party/64-503.png|64-503|000464064-503A|000464064-503A|A PROVINCIA|Lista A|MALE||||||29
000468|FRENTE PROGRESISTA POPULAR||#589761|party/68-504.png|68-504|000468068-504A|000468068-504A|LISTA PARTICIPACIÓN|Lista A|MALE||||||1
000468|NUEVA IZQUIERDA||#F6FE03|party/68.png|68|0004680000068A|0004680000068A|LISTA UNIDAD|Lista A|MALE||||||3
000468|IZQUIERDA POR UNA OPCION SOCIALISTA||#84D54B|party/68-61.png|68-61|0004680068-61A|0004680068-61A|LISTA 1 HACIA EL FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES|Lista A|MALE||||||21
000468|PARTIDO MOVIMIENTO VIDA Y COMPROMISO||#9787FD|party/68-167.png|68-167|000468068-167A|000468068-167A|LISTA CELESTE|Lista A|MALE||||||22
000468|ACCION POR UNA DEMOCRACIA NUEVA||#543F53|party/68-182.png|68-182|000468068-182A|000468068-182A|LISTA SANJUANINO|Lista A|MALE||||||24
000468|CAMBIEMOS SAN JUAN||#626376|party/68-501.png|68-501|000468068-501A|000468068-501A|CAMBIANDO JUNTOS|Lista A|MALE||||||26
000468|CAMBIEMOS SAN JUAN||#626376|party/68-501.png|68-501|000468068-501B|000468068-501B|RENOVACION|Lista B|MALE||||||27
000468|FRENTE TODOS||#514FF8|party/68-502.png|68-502|000468068-502A|000468068-502A|LISTA SAN JUAN PRIMERO|Lista A|MALE||||||28
000468|1 PAIS - SOMOS SAN JUAN||#432CEB|party/68-503.png|68-503|000468068-503A|000468068-503A|LISTA PROVINCIA|Lista A|MALE||||||29
000469|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES||#0AD4F2|party/38.png|38|0004690000038A|0004690000038A|VAMOS POR UNA IZQUIERDA AL FRENTE|Lista A|MALE||||||1
000469|PARTIDO DE TRABAJADORES POR EL SOCIALISMO||#41E70D|party/69-70.png|69-70|0004690069-70A|0004690069-70A|LISTA FRENTE DE IZQUIERDA|Lista A|MALE||||||2
000469|GEN||#6ACA49|party/69-69.png|69-69|0004690069-69A|0004690069-69A|LISTA UN SAN LUIS A|Lista A|MALE||||||3
000469|FRENTE UNIDAD JUSTICIALISTA SAN LUIS||#CD011D|party/69-501.png|69-501|000469069-501A|000469069-501A|A EL CAMBIO CONTINÚA|Lista A|MALE||||||4
000469|AVANZAR Y CAMBIEMOS POR SAN LUIS||#471A28|party/69-502.png|69-502|000469069-502A|000469069-502A|MOVIMIENTO DE RECUPERACIÓN Y CAMBIO|Lista A|MALE||||||5
000469|AVANZAR Y CAMBIEMOS POR SAN LUIS||#471A28|party/69-502.png|69-502|000469069-502B|000469069-502B|UNIDAD Y CONSENSO POR SAN LUIS|Lista B|MALE||||||6
000470|FRENTE PARA LA VICTORIA||#19C757|party/131.png|131|0004700000131A|0004700000131A|CELESTE Y BLANCA K NÉSTOR KIRCHNER|Lista A|MALE||||||5
000470|FRENTE PARA LA VICTORIA||#19C757|party/131.png|131|0004700000131B|0004700000131B|LISTA MOVIMIENTO JUSTICIA SOCIAL|Lista B|MALE||||||6
000470|MOVIMIENTO POLITICO, SOCIAL Y CULTURAL PROYECTO SUR||#95BD43|party/83.png|83|0004700000083A|0004700000083A|MEJOR ES HACER|Lista A|MALE||||||22
000470|FRENTE RENOVADOR AUTENTICO||#7A63D2|party/70-176.png|70-176|000470070-176A|000470070-176A|1PROVINCIA|Lista A|MALE||||||23
000470|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#D01A11|party/70-501.png|70-501|000470070-501A|000470070-501A|UNIDAD|Lista A|MALE||||||24
000470|UNION PARA VIVIR MEJOR, CAMBIEMOS||#A70D67|party/70-503.png|70-503|000470070-503B|000470070-503B|INTEGRACIÓN CIUDADANA|Lista B|MALE||||||26
000470|UNION PARA VIVIR MEJOR, CAMBIEMOS||#A70D67|party/70-503.png|70-503|000470070-503C|000470070-503C|JUNTOS POR UN CAMBIO|Lista C|MALE||||||27
000470|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES - PARTIDO OBRERO + IZQUIERDA POR UNA OPCIÓN SOCIALISTA||#0830F6|party/70-504.png|70-504|000470070-504A|000470070-504A|1-ROJA|Lista A|MALE||||||28
000552|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0005520000137A|0005520000137A|LISTA A ROJA|Lista A|MALE||||||1
000552|PARTIDO TODOS POR BUENOS AIRES||#7F8834|party/52-298.png|52-298|000552052-298A|000552052-298A|LISTA TOBA|Lista A|MALE||||||1
000552|PARTIDO FEDERAL||#8F2176|party/52-8.png|52-8|00055200052-8A|00055200052-8A|LISTA ROJO PUNZÓ LETRA A|Lista A|MALE||||||2
000552|PATRIA GRANDE||#2E11CF|party/52-301.png|52-301|000552052-301A|000552052-301A|LISTA A VAMOS|Lista A|MALE||||||2
000552|PARTIDO FEDERAL||#8F2176|party/52-8.png|52-8|00055200052-8B|00055200052-8B|LISTA CELESTE Y BLANCA LETRA B|Lista B|MALE||||||3
000552|PARTIDO MOVIMIENTO ORGANIZACIÓN DEMOCRÁTICA||#6D0D49|party/52-309.png|52-309|000552052-309A|000552052-309A|LISTA COMPROMISO CIUDADANO|Lista A|MALE||||||3
000552|PARTIDO FEDERAL||#8F2176|party/52-8.png|52-8|00055200052-8C|00055200052-8C|FEDERALISMO PURO LETRA C|Lista C|MALE||||||4
000552|1 PAIS||#46FD0C|party/52-501.png|52-501|000552052-501A|000552052-501A|UN PAIS UNIDO HOY Y SIEMPRE|Lista A|MALE||||||4
000552|PARTIDO FEDERAL||#8F2176|party/52-8.png|52-8|00055200052-8D|00055200052-8D|LISTA ALTERNATIVA LETRA D|Lista D|MALE||||||5
000552|FRENTE SOCIALISTA Y POPULAR||#6E82BD|party/52-502.png|52-502|000552052-502A|000552052-502A|LISTA A|Lista A|MALE||||||5
000552|PARTIDO HUMANISTA||#66A12F|party/22.png|22|0005520000022A|0005520000022A|LISTA A NARANJA|Lista A|MALE||||||6
000552|UNIDAD CIUDADANA||#5BC444|party/52-503.png|52-503|000552052-503A|000552052-503A|LISTA CELESTE Y BLANCA U|Lista A|MALE||||||6
000552|FRENTE PATRIOTA BANDERA VECINAL||#7FE624|party/52-505.png|52-505|000552052-505A|000552052-505A|LISTA A - CONDUCCIÓN|Lista A|MALE||||||8
000552|MOVIMIENTO AMPLIO DE TRABAJADORES Y JUBILADOS- MATRAJU-||#C41463|party/52-268.png|52-268|000552052-268A|000552052-268A|LISTA UNIDAD N° 1|Lista A|MALE||||||10
000552|ENCUENTRO POPULAR POR TIERRA, TECHO Y TRABAJO||#0B779D|party/52-506.png|52-506|000552052-506A|000552052-506A|MEMORIA VERDAD JUSTICIA|Lista A|MALE||||||14
000552|CREO||#1BCB34|party/52-507.png|52-507|000552052-507A|000552052-507A|CONVICCIONES|Lista A|MALE||||||15
000552|CAMBIEMOS BUENOS AIRES||#392B79|party/52-508.png|52-508|000552052-508A|000552052-508A|CAMBIANDO JUNTOS|Lista A|MALE||||||16
000554|ALIANZA FRENTE CHACO MERECE MAS||#523E10|party/54-502.png|54-502|000554054-502C|000554054-502C|LISTA 502K CORRIENTE PROVINCIAL KIRCHNERISTA|Lista C|MALE||||||1
000554|ALIANZA FRENTE CHACO MERECE MAS||#523E10|party/54-502.png|54-502|000554054-502D|000554054-502D|LISTA 502L LA DOS|Lista D|MALE||||||2
000554|ALIANZA FRENTE CHACO MERECE MAS||#523E10|party/54-502.png|54-502|000554054-502F|000554054-502F|LISTA 502S SOCIALISTAS UNIDOS|Lista F|MALE||||||4
000554|ALIANZA CAMBIEMOS||#88171B|party/54-503.png|54-503|000554054-503A|000554054-503A|A CAMBIANDO JUNTOS|Lista A|MALE||||||5
000554|ALIANZA CAMBIEMOS||#88171B|party/54-503.png|54-503|000554054-503B|000554054-503B|C ENCUENTRO CIVICO|Lista B|MALE||||||6
000554|ALIANZA UN NUEVO PAIS||#68E7B3|party/54-504.png|54-504|000554054-504A|000554054-504A|LISTA UNIDAD A|Lista A|MALE||||||7
000554|PARTIDO DEL OBRERO||#534108|party/54-71.png|54-71|0005540054-71A|0005540054-71A|LISTA A FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES 71|Lista A|MALE||||||22
000554|COMPROMISO FEDERAL||#E9F599|party/82.png|82|0005540000082A|0005540000082A|AMARILLO Y NEGRO -A-|Lista A|MALE||||||23
000554|PARTIDO DEMOCRATA||#FD4833|party/54-176.png|54-176|000554054-176A|000554054-176A|LISTA A CELESTE Y BLANCA|Lista A|MALE||||||24
000554|PARTIDO CIUDADANOS A GOBERNAR||#D4495C|party/54-179.png|54-179|000554054-179A|000554054-179A|A LISTA AZUL Y BLANCA|Lista A|MALE||||||25
000554|MOVIMIENTO POLITICO, SOCIAL Y CULTURAL PROYECTO SUR||#95BD43|party/83.png|83|0005540000083A|0005540000083A|LISTA VERDE A|Lista A|MALE||||||26
000554|ALIANZA UNIDAD CIUDADANA||#80833D|party/54-501.png|54-501|000554054-501A|000554054-501A|LISTA 501K ROYECTO NACIONAL Y POPULAR|Lista A|MALE||||||27
000554|ALIANZA FRENTE CHACO MERECE MAS||#523E10|party/54-502.png|54-502|000554054-502A|000554054-502A|LISTA 502B TRES BANDERAS|Lista A|MALE||||||28
000556|POLITICA ABIERTA PARA LA INTEGRIDAD SOCIAL||#BEA2D7|party/56-231.png|56-231|000556056-231D|000556056-231D|LISTA 4 D - JUNTOS POR UN PAIS|Lista D|MALE||||||1
000556|SOMOS||#D88CFA|party/56-502.png|56-502|000556056-502A|000556056-502A|LISTA COMPROMISO A1|Lista A|MALE||||||2
000556|UNIÓN POR CÓRDOBA||#9646D0|party/56-503.png|56-503|000556056-503A|000556056-503A|MOVIMIENTO DE UNIDAD PERONISTA 2 M|Lista A|MALE||||||3
000556|FRENTE CÓRDOBA CIUDADANA||#95C46E|party/56-504.png|56-504|000556056-504A|000556056-504A|LISTA 5 K|Lista A|MALE||||||4
000556|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#60D776|party/56-505.png|56-505|000556056-505A|000556056-505A|LISTA 1 A|Lista A|MALE||||||5
000556|CAMBIEMOS||#D9102C|party/135.png|135|0005560000135H|0005560000135H|CAMBIANDO JUNTOS - LISTA M|Lista H|MALE||||||16
000556|CAMBIEMOS||#D9102C|party/135.png|135|0005560000135I|0005560000135I|PARA LA DEMOCRACIA SOCIAL - LISTA R|Lista I|MALE||||||17
000556|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0005560000137A|0005560000137A|LISTA A ROJA|Lista A|MALE||||||19
000556|PARTIDO HUMANISTA||#66A12F|party/22.png|22|0005560000022A|0005560000022A|LISTA NARANJA 22 H|Lista A|MALE||||||23
000556|GEN||#009D18|party/56-69.png|56-69|0005560056-69A|0005560056-69A|LISTA 1 A MARGARITA|Lista A|MALE||||||24
000556|PARTIDO PRIMERO LA GENTE||#4B44C6|party/56-201.png|56-201|000556056-201A|000556056-201A|LISTA CÓRODBA CAMBIA /1A|Lista A|MALE||||||25
000556|ENCUENTRO VECINAL CORDOBA||#885389|party/56-217.png|56-217|000556056-217A|000556056-217A|LISTA: VALORES EN ACCIÓN A1|Lista A|MALE||||||26
000556|POLITICA ABIERTA PARA LA INTEGRIDAD SOCIAL||#BEA2D7|party/56-231.png|56-231|000556056-231A|000556056-231A|LISTA 1 A- NUEVO PAÍS|Lista A|MALE||||||27
000556|POLITICA ABIERTA PARA LA INTEGRIDAD SOCIAL||#BEA2D7|party/56-231.png|56-231|000556056-231B|000556056-231B|LISTA 2 B - POR UN NUEVO PAÍS|Lista B|MALE||||||28
000556|POLITICA ABIERTA PARA LA INTEGRIDAD SOCIAL||#BEA2D7|party/56-231.png|56-231|000556056-231C|000556056-231C|LISTA 3 C - POR UN PAIS MEJOR|Lista C|MALE||||||29
000561|ALIANZA IZQUIERDA AL FRENTE POR EL SOCIALISMO||#3DBDA9|party/61-502.png|61-502|000561061-502A|000561061-502A|LISTA 502 1A UNIDAD DE LA IZQUIERDA|Lista A|MALE||||||1
000561|FRENTE CAMBIEMOS LA PAMPA||#4DBCEB|party/61-503.png|61-503|000561061-503A|000561061-503A|LISTA 503B RENOVACIÓN Y CAMBIO|Lista A|MALE||||||2
000561|FRENTE CAMBIEMOS LA PAMPA||#4DBCEB|party/61-503.png|61-503|000561061-503B|000561061-503B|LISTA M503 CAMBIAR LA PAMPA|Lista B|MALE||||||3
000561|FRENTE CAMBIEMOS LA PAMPA||#4DBCEB|party/61-503.png|61-503|000561061-503C|000561061-503C|LISTA T503 JUNTOS POR LA PAMPA|Lista C|MALE||||||4
000561|PARTIDO JUSTICIALISTA||#239DB4|party/61-2.png|61-2|00056100061-2A|00056100061-2A|LISTA 2A PERONISTAS DE LA PAMPA|Lista A|MALE||||||21
000561|PARTIDO JUSTICIALISTA||#239DB4|party/61-2.png|61-2|00056100061-2B|00056100061-2B|LISTA C CIUDADANOS EN ACCIÓN|Lista B|MALE||||||22
000561|PARTIDO JUSTICIALISTA||#239DB4|party/61-2.png|61-2|00056100061-2D|00056100061-2D|LETRA P 4 DE JUNIO|Lista D|MALE||||||24
000561|PARTIDO HUMANISTA||#66A12F|party/22.png|22|0005610000022A|0005610000022A|LISTA 22K COHERENCIA|Lista A|MALE||||||26
000561|PARTIDO DE LOS TRABAJADORES SOCIALISTAS||#16A77F|party/61-190.png|61-190|000561061-190A|000561061-190A|ROJA A|Lista A|MALE||||||27
000561|FRENTE PROGRESISTA PAMPEANO||#A2C568|party/61-501.png|61-501|000561061-501A|000561061-501A|LISTA G ES EL MOMENTO|Lista A|MALE||||||28
000561|FRENTE PROGRESISTA PAMPEANO||#A2C568|party/61-501.png|61-501|000561061-501B|000561061-501B|LISTA S MÁS PARA LA GENTE|Lista B|MALE||||||29
000563|CAMBIEMOS||#D9102C|party/135.png|135|0005630000135B|0005630000135B|501 B DIGNIDAD PARTIDARIA|Lista B|MALE||||||1
000563|CAMBIEMOS||#D9102C|party/135.png|135|0005630000135D|0005630000135D|EQUIPO DE GOBIERNO|Lista D|MALE||||||2
000563|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0005630000137A|0005630000137A|LISTA A ROJA|Lista A|MALE||||||3
000563|PARTIDO INTRANSIGENTE||#6E6912|party/63-6.png|63-6|00056300063-6A|00056300063-6A|LISTA PROTECTORA|Lista A|MALE||||||4
000563|PARTIDO DEL TRABAJO Y DEL PUEBLO POR UN PROYECTO POPULAR||#9AAADE|party/63-74.png|63-74|0005630063-74A|0005630063-74A|LISTA 74 AHORA EL PUEBLO|Lista A|MALE||||||5
000563|PARTIDO VERDE||#5842F2|party/63-181.png|63-181|000563063-181A|000563063-181A|LISTA UNIDAD|Lista A|MALE||||||6
000563|PODEMOS CON LA IZQUIERDA||#8D4C4F|party/63-221.png|63-221|000563063-221A|000563063-221A|LISTA 1 UNIDAD|Lista A|MALE||||||7
000563|ENCUENTRO POR MENDOZA||#B984F9|party/63-504.png|63-504|000563063-504A|000563063-504A|LISTA AZUL Y BLANCA|Lista A|MALE||||||11
000569|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES||#0AD4F2|party/38.png|38|0005690000038A|0005690000038A|VAMOS POR UNA IZQUIERDA AL FRENTE|Lista A|MALE||||||1
000569|PARTIDO DE TRABAJADORES POR EL SOCIALISMO||#41E70D|party/69-70.png|69-70|0005690069-70A|0005690069-70A|LISTA FRENTE DE IZQUIERDA|Lista A|MALE||||||2
000569|GEN||#6ACA49|party/69-69.png|69-69|0005690069-69A|0005690069-69A|LISTA UN SAN LUIS A|Lista A|MALE||||||3
000569|AVANZAR Y CAMBIEMOS POR SAN LUIS||#471A28|party/69-502.png|69-502|000569069-502A|000569069-502A|MOVIMIENTO DE RECUPERACIÓN Y CAMBIO|Lista A|MALE||||||5
000569|AVANZAR Y CAMBIEMOS POR SAN LUIS||#471A28|party/69-502.png|69-502|000569069-502B|000569069-502B|UNIDAD Y CONSENSO POR SAN LUIS|Lista B|MALE||||||6
000574|FRENTE JUSTICIALISTA POR TUCUMAN||#DC0C86|party/74-501.png|74-501|000574074-501G|000574074-501G|LISTA ROSA G|Lista G|MALE||||||1
000574|FRENTE JUSTICIALISTA POR TUCUMAN||#DC0C86|party/74-501.png|74-501|000574074-501H|000574074-501H|LISTA AZUL H|Lista H|MALE||||||2
000574|FRENTE JUSTICIALISTA POR TUCUMAN||#DC0C86|party/74-501.png|74-501|000574074-501I|000574074-501I|LISTA GRIS I|Lista I|MALE||||||3
000574|CAMBIEMOS PARA EL BICENTENARIO||#B2E8E8|party/74-502.png|74-502|000574074-502A|000574074-502A|LISTA A CAMBIANDO JUNTOS|Lista A|MALE||||||4
000574|FRENTE AMPLIO TUCUMANO||#EC3D5D|party/74-503.png|74-503|000574074-503A|000574074-503A|A LISTA DE UNIDAD|Lista A|MALE||||||5
000574|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0005740000137A|0005740000137A|LISTA A ROJA|Lista A|MALE||||||17
000574|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES||#0AD4F2|party/38.png|38|0005740000038A|0005740000038A|UNIDAD|Lista A|MALE||||||21
000574|MOVIMIENTO DE PARTICIPACION CIUDADANA||#2B2642|party/74-177.png|74-177|000574074-177A|000574074-177A|LISTA1 COMPROMISO CIUDADANO, TRABAJO Y HONESTIDAD|Lista A|MALE||||||22
000574|FUERZA REPUBLICANA||#EF3727|party/74-181.png|74-181|000574074-181A|000574074-181A|LISTA A CELESTE Y BLANCA|Lista A|MALE||||||23
000574|FRENTE JUSTICIALISTA POR TUCUMAN||#DC0C86|party/74-501.png|74-501|000574074-501A|000574074-501A|LISTA NARANJA A|Lista A|MALE||||||24
000574|FRENTE JUSTICIALISTA POR TUCUMAN||#DC0C86|party/74-501.png|74-501|000574074-501C|000574074-501C|LISTA CELESTE Y BLANCA C|Lista C|MALE||||||26
000574|FRENTE JUSTICIALISTA POR TUCUMAN||#DC0C86|party/74-501.png|74-501|000574074-501D|000574074-501D|RENOVACION CON MASSA LISTA LILA D|Lista D|MALE||||||27
000574|FRENTE JUSTICIALISTA POR TUCUMAN||#DC0C86|party/74-501.png|74-501|000574074-501E|000574074-501E|UNIDAD CIUDADANA LISTA MAGENTA E|Lista E|MALE||||||28
000574|FRENTE JUSTICIALISTA POR TUCUMAN||#DC0C86|party/74-501.png|74-501|000574074-501F|000574074-501F|EL PERONISMO VUELVE LISTA VERDE F|Lista F|MALE||||||29
