PS_CATEGORY_CUSTOM_CODE|PS_CATEGORY_NAME|PS_REGION_CUSTOM_CODE|PS_REGION_NAME|PS_REGION_TIMEZONE|PS_REGION_PARENT
4|CIRCUITO|53003000030|CIRCUITO 30|America/Argentina/Buenos_Aires|53003
4|CIRCUITO|53003000031|CIRCUITO 31|America/Argentina/Buenos_Aires|53003
4|CIRCUITO|53003000032|CIRCUITO 32|America/Argentina/Buenos_Aires|53003
4|CIRCUITO|53004000033|CIRCUITO 33|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000034|CIRCUITO 34|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000035|CIRCUITO 35|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000036|CIRCUITO 36|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000037|CIRCUITO 37|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000038|CIRCUITO 38|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000039|CIRCUITO 39|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000040|CIRCUITO 40|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000041|CIRCUITO 41|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000042|CIRCUITO 42|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53004000043|CIRCUITO 43|America/Argentina/Buenos_Aires|53004
4|CIRCUITO|53005000044|CIRCUITO 44|America/Argentina/Buenos_Aires|53005
4|CIRCUITO|53005000045|CIRCUITO 45|America/Argentina/Buenos_Aires|53005
4|CIRCUITO|53005000046|CIRCUITO 46|America/Argentina/Buenos_Aires|53005
4|CIRCUITO|53005000047|CIRCUITO 47|America/Argentina/Buenos_Aires|53005
4|CIRCUITO|53005000048|CIRCUITO 48|America/Argentina/Buenos_Aires|53005
4|CIRCUITO|53005000049|CIRCUITO 49|America/Argentina/Buenos_Aires|53005
4|CIRCUITO|53005000050|CIRCUITO 50|America/Argentina/Buenos_Aires|53005
4|CIRCUITO|5300500044A|CIRCUITO 44A|America/Argentina/Buenos_Aires|53005
4|CIRCUITO|53006000051|CIRCUITO 51|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000052|CIRCUITO 52|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000053|CIRCUITO 53|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000054|CIRCUITO 54|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000055|CIRCUITO 55|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000056|CIRCUITO 56|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000057|CIRCUITO 57|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000058|CIRCUITO 58|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000059|CIRCUITO 59|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000060|CIRCUITO 60|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53006000061|CIRCUITO 61|America/Argentina/Buenos_Aires|53006
4|CIRCUITO|53007000062|CIRCUITO 62|America/Argentina/Buenos_Aires|53007
4|CIRCUITO|53007000063|CIRCUITO 63|America/Argentina/Buenos_Aires|53007
4|CIRCUITO|53007000064|CIRCUITO 64|America/Argentina/Buenos_Aires|53007
4|CIRCUITO|53007000065|CIRCUITO 65|America/Argentina/Buenos_Aires|53007
4|CIRCUITO|53007000066|CIRCUITO 66|America/Argentina/Buenos_Aires|53007
4|CIRCUITO|53007000067|CIRCUITO 67|America/Argentina/Buenos_Aires|53007
4|CIRCUITO|53007000068|CIRCUITO 68|America/Argentina/Buenos_Aires|53007
4|CIRCUITO|53008000069|CIRCUITO 69|America/Argentina/Buenos_Aires|53008
4|CIRCUITO|53008000070|CIRCUITO 70|America/Argentina/Buenos_Aires|53008
4|CIRCUITO|53008000071|CIRCUITO 71|America/Argentina/Buenos_Aires|53008
4|CIRCUITO|53008000072|CIRCUITO 72|America/Argentina/Buenos_Aires|53008
4|CIRCUITO|53008000073|CIRCUITO 73|America/Argentina/Buenos_Aires|53008
4|CIRCUITO|53008000074|CIRCUITO 74|America/Argentina/Buenos_Aires|53008
4|CIRCUITO|53008000075|CIRCUITO 75|America/Argentina/Buenos_Aires|53008
4|CIRCUITO|53008000076|CIRCUITO 76|America/Argentina/Buenos_Aires|53008
4|CIRCUITO|53009000077|CIRCUITO 77|America/Argentina/Buenos_Aires|53009
4|CIRCUITO|53009000078|CIRCUITO 78|America/Argentina/Buenos_Aires|53009
4|CIRCUITO|53009000079|CIRCUITO 79|America/Argentina/Buenos_Aires|53009
4|CIRCUITO|53009000080|CIRCUITO 80|America/Argentina/Buenos_Aires|53009
4|CIRCUITO|53009000081|CIRCUITO 81|America/Argentina/Buenos_Aires|53009
4|CIRCUITO|53010000082|CIRCUITO 82|America/Argentina/Buenos_Aires|53010
4|CIRCUITO|53010000083|CIRCUITO 83|America/Argentina/Buenos_Aires|53010
4|CIRCUITO|53010000084|CIRCUITO 84|America/Argentina/Buenos_Aires|53010
4|CIRCUITO|53010000085|CIRCUITO 85|America/Argentina/Buenos_Aires|53010
4|CIRCUITO|53010000086|CIRCUITO 86|America/Argentina/Buenos_Aires|53010
4|CIRCUITO|53010000087|CIRCUITO 87|America/Argentina/Buenos_Aires|53010
4|CIRCUITO|53010000088|CIRCUITO 88|America/Argentina/Buenos_Aires|53010
4|CIRCUITO|53010000089|CIRCUITO 89|America/Argentina/Buenos_Aires|53010
4|CIRCUITO|53011000090|CIRCUITO 90|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53011000091|CIRCUITO 91|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53011000092|CIRCUITO 92|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53011000093|CIRCUITO 93|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53011000094|CIRCUITO 94|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53011000095|CIRCUITO 95|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53011000096|CIRCUITO 96|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53011000097|CIRCUITO 97|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53011000098|CIRCUITO 98|America/Argentina/Buenos_Aires|53011
4|CIRCUITO|53012000099|CIRCUITO 99|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000100|CIRCUITO 100|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000101|CIRCUITO 101|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000102|CIRCUITO 102|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000103|CIRCUITO 103|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000104|CIRCUITO 104|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000105|CIRCUITO 105|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000106|CIRCUITO 106|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000107|CIRCUITO 107|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000108|CIRCUITO 108|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53012000109|CIRCUITO 109|America/Argentina/Buenos_Aires|53012
4|CIRCUITO|53013000110|CIRCUITO 110|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000111|CIRCUITO 111|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000112|CIRCUITO 112|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000113|CIRCUITO 113|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000114|CIRCUITO 114|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000115|CIRCUITO 115|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000116|CIRCUITO 116|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000117|CIRCUITO 117|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000118|CIRCUITO 118|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000119|CIRCUITO 119|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000120|CIRCUITO 120|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000121|CIRCUITO 121|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000122|CIRCUITO 122|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000123|CIRCUITO 123|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000124|CIRCUITO 124|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53013000125|CIRCUITO 125|America/Argentina/Buenos_Aires|53013
4|CIRCUITO|53014000126|CIRCUITO 126|America/Argentina/Buenos_Aires|53014
4|CIRCUITO|53014000127|CIRCUITO 127|America/Argentina/Buenos_Aires|53014
4|CIRCUITO|53015000128|CIRCUITO 128|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000129|CIRCUITO 129|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000130|CIRCUITO 130|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000131|CIRCUITO 131|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000132|CIRCUITO 132|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000133|CIRCUITO 133|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000134|CIRCUITO 134|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000135|CIRCUITO 135|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000136|CIRCUITO 136|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000137|CIRCUITO 137|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000138|CIRCUITO 138|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000139|CIRCUITO 139|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000140|CIRCUITO 140|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000141|CIRCUITO 141|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000142|CIRCUITO 142|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53015000143|CIRCUITO 143|America/Argentina/Buenos_Aires|53015
4|CIRCUITO|53016000144|CIRCUITO 144|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000145|CIRCUITO 145|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000146|CIRCUITO 146|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000147|CIRCUITO 147|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000148|CIRCUITO 148|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000149|CIRCUITO 149|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000150|CIRCUITO 150|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000151|CIRCUITO 151|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000152|CIRCUITO 152|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000153|CIRCUITO 153|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|53016000154|CIRCUITO 154|America/Argentina/Buenos_Aires|53016
4|CIRCUITO|54001000001|CIRCUITO 1|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000002|CIRCUITO 2|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000003|CIRCUITO 3|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000004|CIRCUITO 4|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000006|CIRCUITO 6|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000009|CIRCUITO 9|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000010|CIRCUITO 10|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000012|CIRCUITO 12|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000014|CIRCUITO 14|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000015|CIRCUITO 15|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000017|CIRCUITO 17|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000018|CIRCUITO 18|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000020|CIRCUITO 20|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000021|CIRCUITO 21|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000023|CIRCUITO 23|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000024|CIRCUITO 24|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000025|CIRCUITO 25|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000026|CIRCUITO 26|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54001000027|CIRCUITO 27|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100005A|CIRCUITO 5A|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100005B|CIRCUITO 5B|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100007A|CIRCUITO 7A|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100007B|CIRCUITO 7B|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100008A|CIRCUITO 8A|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100008B|CIRCUITO 8B|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100011A|CIRCUITO 11A|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100011B|CIRCUITO 11B|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100013A|CIRCUITO 13A|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100013B|CIRCUITO 13B|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100016A|CIRCUITO 16A|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100016B|CIRCUITO 16B|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100016C|CIRCUITO 16C|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100019A|CIRCUITO 19A|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100019B|CIRCUITO 19B|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100022A|CIRCUITO 22A|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|5400100022B|CIRCUITO 22B|America/Argentina/Buenos_Aires|54001
4|CIRCUITO|54002000028|CIRCUITO 28|America/Argentina/Buenos_Aires|54002
4|CIRCUITO|54002000029|CIRCUITO 29|America/Argentina/Buenos_Aires|54002
4|CIRCUITO|54002000030|CIRCUITO 30|America/Argentina/Buenos_Aires|54002
4|CIRCUITO|54002000031|CIRCUITO 31|America/Argentina/Buenos_Aires|54002
4|CIRCUITO|5400200028A|CIRCUITO 28A|America/Argentina/Buenos_Aires|54002
4|CIRCUITO|54003000032|CIRCUITO 32|America/Argentina/Buenos_Aires|54003
4|CIRCUITO|54003000033|CIRCUITO 33|America/Argentina/Buenos_Aires|54003
4|CIRCUITO|54003000034|CIRCUITO 34|America/Argentina/Buenos_Aires|54003
4|CIRCUITO|54003000035|CIRCUITO 35|America/Argentina/Buenos_Aires|54003
4|CIRCUITO|54003000036|CIRCUITO 36|America/Argentina/Buenos_Aires|54003
4|CIRCUITO|54004000037|CIRCUITO 37|America/Argentina/Buenos_Aires|54004
4|CIRCUITO|54004000038|CIRCUITO 38|America/Argentina/Buenos_Aires|54004
4|CIRCUITO|54004000039|CIRCUITO 39|America/Argentina/Buenos_Aires|54004
4|CIRCUITO|54004000040|CIRCUITO 40|America/Argentina/Buenos_Aires|54004
4|CIRCUITO|54005000041|CIRCUITO 41|America/Argentina/Buenos_Aires|54005
4|CIRCUITO|54005000042|CIRCUITO 42|America/Argentina/Buenos_Aires|54005
4|CIRCUITO|54005000043|CIRCUITO 43|America/Argentina/Buenos_Aires|54005
4|CIRCUITO|54005000044|CIRCUITO 44|America/Argentina/Buenos_Aires|54005
4|CIRCUITO|54006000045|CIRCUITO 45|America/Argentina/Buenos_Aires|54006
4|CIRCUITO|54006000046|CIRCUITO 46|America/Argentina/Buenos_Aires|54006
4|CIRCUITO|54006000047|CIRCUITO 47|America/Argentina/Buenos_Aires|54006
4|CIRCUITO|54006000048|CIRCUITO 48|America/Argentina/Buenos_Aires|54006
4|CIRCUITO|54007000049|CIRCUITO 49|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|54007000050|CIRCUITO 50|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|54007000051|CIRCUITO 51|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|54007000052|CIRCUITO 52|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|54007000053|CIRCUITO 53|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|54007000054|CIRCUITO 54|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|54007000056|CIRCUITO 56|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|54007000057|CIRCUITO 57|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|5400700055A|CIRCUITO 55A|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|5400700055B|CIRCUITO 55B|America/Argentina/Buenos_Aires|54007
4|CIRCUITO|54008000058|CIRCUITO 58|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000059|CIRCUITO 59|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000060|CIRCUITO 60|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000061|CIRCUITO 61|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000062|CIRCUITO 62|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000063|CIRCUITO 63|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000064|CIRCUITO 64|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000065|CIRCUITO 65|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000066|CIRCUITO 66|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54008000067|CIRCUITO 67|America/Argentina/Buenos_Aires|54008
4|CIRCUITO|54009000068|CIRCUITO 68|America/Argentina/Buenos_Aires|54009
4|CIRCUITO|54009000069|CIRCUITO 69|America/Argentina/Buenos_Aires|54009
4|CIRCUITO|54009000070|CIRCUITO 70|America/Argentina/Buenos_Aires|54009
4|CIRCUITO|54009000071|CIRCUITO 71|America/Argentina/Buenos_Aires|54009
4|CIRCUITO|54009000072|CIRCUITO 72|America/Argentina/Buenos_Aires|54009
4|CIRCUITO|54010000073|CIRCUITO 73|America/Argentina/Buenos_Aires|54010
4|CIRCUITO|54010000074|CIRCUITO 74|America/Argentina/Buenos_Aires|54010
4|CIRCUITO|54010000075|CIRCUITO 75|America/Argentina/Buenos_Aires|54010
4|CIRCUITO|54011000076|CIRCUITO 76|America/Argentina/Buenos_Aires|54011
4|CIRCUITO|54011000077|CIRCUITO 77|America/Argentina/Buenos_Aires|54011
4|CIRCUITO|54011000078|CIRCUITO 78|America/Argentina/Buenos_Aires|54011
4|CIRCUITO|54011000079|CIRCUITO 79|America/Argentina/Buenos_Aires|54011
4|CIRCUITO|54011000080|CIRCUITO 80|America/Argentina/Buenos_Aires|54011
4|CIRCUITO|54011000081|CIRCUITO 81|America/Argentina/Buenos_Aires|54011
4|CIRCUITO|54011000082|CIRCUITO 82|America/Argentina/Buenos_Aires|54011
4|CIRCUITO|54012000083|CIRCUITO 83|America/Argentina/Buenos_Aires|54012
4|CIRCUITO|54012000084|CIRCUITO 84|America/Argentina/Buenos_Aires|54012
4|CIRCUITO|54012000085|CIRCUITO 85|America/Argentina/Buenos_Aires|54012
4|CIRCUITO|54012000086|CIRCUITO 86|America/Argentina/Buenos_Aires|54012
4|CIRCUITO|54013000087|CIRCUITO 87|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000088|CIRCUITO 88|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000089|CIRCUITO 89|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000090|CIRCUITO 90|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000091|CIRCUITO 91|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000092|CIRCUITO 92|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000093|CIRCUITO 93|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000094|CIRCUITO 94|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000095|CIRCUITO 95|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000096|CIRCUITO 96|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54013000097|CIRCUITO 97|America/Argentina/Buenos_Aires|54013
4|CIRCUITO|54014000098|CIRCUITO 98|America/Argentina/Buenos_Aires|54014
4|CIRCUITO|54014000099|CIRCUITO 99|America/Argentina/Buenos_Aires|54014
4|CIRCUITO|54014000100|CIRCUITO 100|America/Argentina/Buenos_Aires|54014
4|CIRCUITO|54014000101|CIRCUITO 101|America/Argentina/Buenos_Aires|54014
4|CIRCUITO|54015000102|CIRCUITO 102|America/Argentina/Buenos_Aires|54015
4|CIRCUITO|54015000103|CIRCUITO 103|America/Argentina/Buenos_Aires|54015
4|CIRCUITO|54015000104|CIRCUITO 104|America/Argentina/Buenos_Aires|54015
4|CIRCUITO|54015000105|CIRCUITO 105|America/Argentina/Buenos_Aires|54015
4|CIRCUITO|54015000106|CIRCUITO 106|America/Argentina/Buenos_Aires|54015
4|CIRCUITO|54016000107|CIRCUITO 107|America/Argentina/Buenos_Aires|54016
4|CIRCUITO|54016000108|CIRCUITO 108|America/Argentina/Buenos_Aires|54016
4|CIRCUITO|54016000109|CIRCUITO 109|America/Argentina/Buenos_Aires|54016
4|CIRCUITO|54017000110|CIRCUITO 110|America/Argentina/Buenos_Aires|54017
4|CIRCUITO|54017000111|CIRCUITO 111|America/Argentina/Buenos_Aires|54017
4|CIRCUITO|54017000112|CIRCUITO 112|America/Argentina/Buenos_Aires|54017
4|CIRCUITO|54017000113|CIRCUITO 113|America/Argentina/Buenos_Aires|54017
4|CIRCUITO|54017000114|CIRCUITO 114|America/Argentina/Buenos_Aires|54017
4|CIRCUITO|54018000115|CIRCUITO 115|America/Argentina/Buenos_Aires|54018
4|CIRCUITO|54018000116|CIRCUITO 116|America/Argentina/Buenos_Aires|54018
4|CIRCUITO|54019000117|CIRCUITO 117|America/Argentina/Buenos_Aires|54019
4|CIRCUITO|54019000118|CIRCUITO 118|America/Argentina/Buenos_Aires|54019
4|CIRCUITO|5401900117A|CIRCUITO 117A|America/Argentina/Buenos_Aires|54019
4|CIRCUITO|5401900118A|CIRCUITO 118A|America/Argentina/Buenos_Aires|54019
4|CIRCUITO|54020000119|CIRCUITO 119|America/Argentina/Buenos_Aires|54020
4|CIRCUITO|54020000120|CIRCUITO 120|America/Argentina/Buenos_Aires|54020
4|CIRCUITO|54021000121|CIRCUITO 121|America/Argentina/Buenos_Aires|54021
4|CIRCUITO|54021000122|CIRCUITO 122|America/Argentina/Buenos_Aires|54021
4|CIRCUITO|54021000123|CIRCUITO 123|America/Argentina/Buenos_Aires|54021
4|CIRCUITO|54021000124|CIRCUITO 124|America/Argentina/Buenos_Aires|54021
4|CIRCUITO|54021000125|CIRCUITO 125|America/Argentina/Buenos_Aires|54021
4|CIRCUITO|54022000126|CIRCUITO 126|America/Argentina/Buenos_Aires|54022
4|CIRCUITO|54022000127|CIRCUITO 127|America/Argentina/Buenos_Aires|54022
4|CIRCUITO|54023000128|CIRCUITO 128|America/Argentina/Buenos_Aires|54023
4|CIRCUITO|54023000129|CIRCUITO 129|America/Argentina/Buenos_Aires|54023
4|CIRCUITO|54024000130|CIRCUITO 130|America/Argentina/Buenos_Aires|54024
4|CIRCUITO|54024000131|CIRCUITO 131|America/Argentina/Buenos_Aires|54024
4|CIRCUITO|54024000132|CIRCUITO 132|America/Argentina/Buenos_Aires|54024
4|CIRCUITO|54024000133|CIRCUITO 133|America/Argentina/Buenos_Aires|54024
4|CIRCUITO|5402400132A|CIRCUITO 132A|America/Argentina/Buenos_Aires|54024
4|CIRCUITO|54025000136|CIRCUITO 136|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|54025000137|CIRCUITO 137|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|54025000139|CIRCUITO 139|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500134A|CIRCUITO 134A|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500134B|CIRCUITO 134B|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500134C|CIRCUITO 134C|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500134D|CIRCUITO 134D|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500135A|CIRCUITO 135A|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500135B|CIRCUITO 135B|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500135C|CIRCUITO 135C|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500138A|CIRCUITO 138A|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|5402500138B|CIRCUITO 138B|America/Argentina/Buenos_Aires|54025
4|CIRCUITO|55001000001|CIRCUITO 1|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000002|CIRCUITO 2|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000003|CIRCUITO 3|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000004|CIRCUITO 4|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000005|CIRCUITO 5|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000006|CIRCUITO 6|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000007|CIRCUITO 7|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000008|CIRCUITO 8|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000009|CIRCUITO 9|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000010|CIRCUITO 10|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000011|CIRCUITO 11|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000012|CIRCUITO 12|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000013|CIRCUITO 13|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000014|CIRCUITO 14|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000015|CIRCUITO 15|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000016|CIRCUITO 16|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000017|CIRCUITO 17|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000018|CIRCUITO 18|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000019|CIRCUITO 19|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000020|CIRCUITO 20|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000021|CIRCUITO 21|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000022|CIRCUITO 22|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000023|CIRCUITO 23|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000024|CIRCUITO 24|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55001000025|CIRCUITO 25|America/Argentina/Buenos_Aires|55001
4|CIRCUITO|55002000026|CIRCUITO 26|America/Argentina/Buenos_Aires|55002
4|CIRCUITO|55002000027|CIRCUITO 27|America/Argentina/Buenos_Aires|55002
4|CIRCUITO|55002000028|CIRCUITO 28|America/Argentina/Buenos_Aires|55002
4|CIRCUITO|55002000029|CIRCUITO 29|America/Argentina/Buenos_Aires|55002
